year,zip,price ($),cumulative increase,num_colleges
200310,02125,259700.0,3.2831858407079646,1
200311,02125,262700.0,3.321112515802781,1
200312,02125,265500.0,3.356510745891277,1
200401,02125,268200.0,3.3906447534766118,1
200402,02125,270700.0,3.4222503160556257,1
200403,02125,273100.0,3.4525916561314793,1
200404,02125,275400.0,3.481668773704172,1
200405,02125,277600.0,3.509481668773704,1
200406,02125,279900.0,3.538558786346397,1
200407,02125,282500.0,3.5714285714285716,1
200408,02125,285100.0,3.604298356510746,1
200409,02125,287900.0,3.6396965865992414,1
200410,02125,290700.0,3.675094816687737,1
200411,02125,293400.0,3.709228824273072,1
200412,02125,296200.0,3.7446270543615676,1
200501,02125,299100.0,3.781289506953224,1
200502,02125,301800.0,3.815423514538559,1
200503,02125,304200.0,3.845764854614412,1
200504,02125,306400.0,3.8735777496839443,1
200505,02125,308500.0,3.9001264222503162,1
200506,02125,310400.0,3.9241466498103668,1
200507,02125,312300.0,3.9481668773704173,1
200508,02125,313600.0,3.9646017699115044,1
200509,02125,314000.0,3.969658659924147,1
200510,02125,313600.0,3.9646017699115044,1
200511,02125,312200.0,3.9469026548672566,1
200512,02125,310200.0,3.9216182048040453,1
200601,02125,308200.0,3.8963337547408345,1
200602,02125,306200.0,3.8710493046776233,1
200603,02125,304400.0,3.848293299620733,1
200604,02125,302600.0,3.8255372945638433,1
200605,02125,300900.0,3.8040455120101138,1
200606,02125,299200.0,3.7825537294563842,1
200607,02125,297500.0,3.7610619469026547,1
200608,02125,296100.0,3.743362831858407,1
200609,02125,295100.0,3.7307206068268015,1
200610,02125,294500.0,3.723135271807838,1
200611,02125,294500.0,3.723135271807838,1
200612,02125,294800.0,3.72692793931732,1
200701,02125,295600.0,3.737041719342604,1
200702,02125,296300.0,3.7458912768647283,1
200703,02125,296400.0,3.7471554993678886,1
200704,02125,296000.0,3.7420986093552466,1
200705,02125,295300.0,3.7332490518331225,1
200706,02125,294300.0,3.720606826801517,1
200707,02125,293400.0,3.709228824273072,1
200708,02125,292900.0,3.7029077117572693,1
200709,02125,292800.0,3.7016434892541086,1
200710,02125,292500.0,3.697850821744627,1
200711,02125,291800.0,3.689001264222503,1
200712,02125,290500.0,3.672566371681416,1
200801,02125,289100.0,3.6548672566371683,1
200802,02125,288000.0,3.640960809102402,1
200803,02125,286900.0,3.627054361567636,1
200804,02125,285800.0,3.61314791403287,1
200805,02125,284700.0,3.599241466498104,1
200806,02125,282900.0,3.5764854614412136,1
200807,02125,280300.0,3.5436156763590394,1
200808,02125,277100.0,3.5031605562579013,1
200809,02125,273800.0,3.461441213653603,1
200810,02125,270700.0,3.4222503160556257,1
200811,02125,267900.0,3.38685208596713,1
200812,02125,265200.0,3.352718078381795,1
200901,02125,263000.0,3.324905183312263,1
200902,02125,260800.0,3.2970922882427307,1
200903,02125,257900.0,3.260429835651075,1
200904,02125,254400.0,3.216182048040455,1
200905,02125,250600.0,3.168141592920354,1
200906,02125,247200.0,3.125158027812895,1
200907,02125,245100.0,3.0986093552465235,1
200908,02125,244500.0,3.09102402022756,1
200909,02125,244600.0,3.092288242730721,1
200910,02125,244900.0,3.0960809102402025,1
200911,02125,245300.0,3.1011378002528445,1
200912,02125,246100.0,3.111251580278129,1
201001,02125,245800.0,3.107458912768647,1
201002,02125,246000.0,3.1099873577749686,1
201003,02125,246100.0,3.111251580278129,1
201004,02125,245900.0,3.108723135271808,1
201005,02125,246500.0,3.1163084702907713,1
201006,02125,248900.0,3.1466498103666245,1
201007,02125,249700.0,3.156763590391909,1
201008,02125,248400.0,3.140328697850822,1
201009,02125,246100.0,3.111251580278129,1
201010,02125,243800.0,3.082174462705436,1
201011,02125,241000.0,3.0467762326169407,1
201012,02125,238300.0,3.0126422250316054,1
201101,02125,236500.0,2.9898862199747156,1
201102,02125,235000.0,2.970922882427307,1
201103,02125,234000.0,2.9582806573957017,1
201104,02125,234200.0,2.9608091024020227,1
201105,02125,234300.0,2.9620733249051834,1
201106,02125,233900.0,2.957016434892541,1
201107,02125,233800.0,2.9557522123893807,1
201108,02125,234100.0,2.9595448798988624,1
201109,02125,234400.0,2.9633375474083437,1
201110,02125,234900.0,2.969658659924147,1
201111,02125,235400.0,2.9759797724399495,1
201112,02125,236000.0,2.983565107458913,1
201201,02125,236000.0,2.983565107458913,1
201202,02125,235800.0,2.9810366624525915,1
201203,02125,237600.0,3.0037926675094817,1
201204,02125,240300.0,3.0379266750948166,1
201205,02125,241700.0,3.0556257901390644,1
201206,02125,242600.0,3.0670037926675096,1
201207,02125,244500.0,3.09102402022756,1
201208,02125,247300.0,3.1264222503160557,1
201209,02125,250700.0,3.1694058154235147,1
201210,02125,254200.0,3.213653603034134,1
201211,02125,258700.0,3.270543615676359,1
201212,02125,262800.0,3.322376738305942,1
201301,02125,266200.0,3.365360303413401,1
201302,02125,269200.0,3.4032869785082176,1
201303,02125,272100.0,3.4399494310998735,1
201304,02125,274400.0,3.4690265486725664,1
201305,02125,277000.0,3.5018963337547406,1
201306,02125,279200.0,3.5297092288242733,1
201307,02125,281600.0,3.5600505689001265,1
201308,02125,284900.0,3.601769911504425,1
201309,02125,288800.0,3.6510745891276866,1
201310,02125,291800.0,3.689001264222503,1
201311,02125,294300.0,3.720606826801517,1
201312,02125,296600.0,3.74968394437421,1
201401,02125,299500.0,3.786346396965866,1
201402,02125,302600.0,3.8255372945638433,1
201403,02125,305200.0,3.8584070796460175,1
201404,02125,307500.0,3.8874841972187104,1
201405,02125,310900.0,3.9304677623261695,1
201406,02125,313900.0,3.968394437420986,1
201407,02125,316400.0,4.0,1
201408,02125,319100.0,4.034134007585335,1
201409,02125,321200.0,4.060682680151706,1
201410,02125,322800.0,4.080910240202275,1
201411,02125,324900.0,4.107458912768648,1
201412,02125,327700.0,4.142857142857143,1
201501,02125,330400.0,4.176991150442478,1
201502,02125,332200.0,4.1997471554993675,1
201503,02125,333200.0,4.212389380530974,1
201504,02125,336100.0,4.249051833122629,1
201505,02125,341000.0,4.310998735777497,1
201506,02125,345800.0,4.371681415929204,1
201507,02125,349100.0,4.413400758533502,1
201508,02125,351400.0,4.442477876106195,1
201509,02125,354900.0,4.486725663716814,1
201510,02125,360900.0,4.562579013906448,1
201511,02125,367300.0,4.643489254108723,1
201512,02125,372900.0,4.714285714285714,1
201601,02125,377200.0,4.768647281921618,1
201602,02125,380600.0,4.811630847029077,1
201603,02125,383600.0,4.849557522123894,1
201604,02125,388000.0,4.905183312262959,1
201605,02125,391800.0,4.95322376738306,1
201606,02125,396800.0,5.0164348925410875,1
201607,02125,402300.0,5.085967130214918,1
201608,02125,406400.0,5.1378002528445,1
201609,02125,407500.0,5.1517067003792665,1
201610,02125,407600.0,5.152970922882427,1
201611,02125,408800.0,5.168141592920354,1
201612,02125,414400.0,5.238938053097345,1
199604,02126,92900.0,1.0,0
199605,02126,94000.0,1.0118406889128095,0
199606,02126,95200.0,1.0247578040904197,0
199607,02126,96300.0,1.0365984930032293,0
199608,02126,97400.0,1.0484391819160388,0
199609,02126,98600.0,1.061356297093649,0
199610,02126,99700.0,1.0731969860064585,0
199611,02126,100800.0,1.085037674919268,0
199612,02126,102100.0,1.0990312163616793,0
199701,02126,103600.0,1.1151776103336921,0
