0,1,2,3
02186,2011,228450.08237142127,1.205046722096974
02186,2012,229490.26771197826,1.2105335747257842
02186,2013,243831.67269790504,1.286182762019394
02186,2014,249705.0124158802,1.317163922986545
02186,2015,253851.41767838437,1.3390357122991121
02186,2016,257264.66047242636,1.3570401577253746
02210,1996,196700.0,1.0
02210,1997,237800.6496684911,1.2089509388332034
02210,1998,265343.94896867836,1.3489778798611
02210,1999,282827.36428465915,1.4378615367801686
02210,2000,290495.7018839584,1.4768464762783855
02210,2001,290734.80616284686,1.478062054717066
02210,2002,284092.3449030801,1.4442925516170824
02210,2003,263522.5660572959,1.3397181802607823
02210,2004,243202.4853175613,1.2364132451324927
02210,2005,245087.6926136204,1.2459974205064586
02210,2006,243072.26291754164,1.2357512095452041
02210,2007,249589.24464597987,1.2688827892525667
02210,2008,264291.1311226369,1.343625475966634
02210,2009,271477.25394662,1.3801588914418912
02210,2010,269988.82980554947,1.372591915635737
02210,2011,298696.13293036266,1.518536517185372
02210,2012,292393.9191966318,1.4864967930687942
02210,2013,313967.8722354872,1.5961762696262696
02210,2014,338038.5425718096,1.7185487675231805
02210,2015,367274.80004992516,1.867182511692553
02210,2016,378813.631769981,1.9258445946618252
02215,1996,83122.22,1.0
02215,1997,102825.44941707829,1.2370392587815662
02215,1998,114453.72680816798,1.3769329886541526
02215,1999,124195.50447226531,1.494131225949756
02215,2000,134908.38034707023,1.6230122384492405
02215,2001,147083.79483684077,1.7694882888936407
02215,2002,148415.4302753905,1.7855084991160066
02215,2003,143343.13413800538,1.7244863544068647
02215,2004,139391.32113953558,1.6769441569238115
02215,2005,139653.63183335983,1.680099879831889
02215,2006,140704.97923374863,1.6927480911090755
02215,2007,141789.60148253216,1.705796614702208
02215,2008,147923.0960021278,1.7795854827039965
02215,2009,159363.90047649198,1.9172238238643287
02215,2010,161730.91828490276,1.9457001784228423
02215,2011,162225.1389327383,1.9516458888217652
02215,2012,167890.33958520787,2.019800957977396
02215,2013,186434.48480719986,2.242895880393953
02215,2014,196366.50594993844,2.362382837584685
02215,2015,197861.12644268892,2.3803638358394292
02215,2016,204292.68127490408,2.457738511734938
02459,1996,378644.44,1.0
02459,1997,415613.2799448227,1.0976347096099515
02459,1998,425717.6404600169,1.124320326636823
02459,1999,423042.2948445233,1.117254738626357
02459,2000,420295.0999424746,1.109999396643655
02459,2001,450088.038824515,1.1886825509032035
02459,2002,431147.8277435544,1.13866145173967
02459,2003,400215.87766296876,1.0569701688026074
02459,2004,371614.92177068803,0.9814350417259211
02459,2005,363632.63102148473,0.9603538111413567
02459,2006,350486.9524438844,0.9256360728388997
02459,2007,356097.17094781017,0.940452660410939
02459,2008,371516.92528439313,0.9811762329968271
02459,2009,382008.8910872388,1.0088855156231498
02459,2010,383549.74732466677,1.012954917084394
02459,2011,386766.65157136356,1.021450761488439
02459,2012,395886.30142077955,1.045535757558673
02459,2013,413242.89097312995,1.0913745121231146
02459,2014,429599.98081555194,1.1345735878639918
02459,2015,434689.1108454965,1.148013980729511
02459,2016,439853.0706762816,1.1616519991057614
02467,1996,330966.67,1.0
02467,1997,366078.70801183645,1.1060893473407352
02467,1998,366788.1017054487,1.108232746534413
02467,1999,378231.11492355424,1.1428072649235472
02467,2000,379149.066652818,1.1455808122697613
02467,2001,383242.8452685241,1.1579499690060153
02467,2002,371168.2142851766,1.1214670476793829
02467,2003,359617.4091939274,1.0865668412892677
02467,2004,337396.2176610711,1.0194265714462158
02467,2005,324066.5949893839,0.9791517526202379
02467,2006,315045.9621102244,0.9518963408316143
02467,2007,323648.9392054949,0.9778898255993418
02467,2008,336009.00104447984,1.015235162635802
02467,2009,348700.85521404573,1.0535829943663082
02467,2010,354951.87229298666,1.0724701441779219
02467,2011,356259.8922136743,1.0764222639508514
02467,2012,359360.34535830526,1.0857901351767696
02467,2013,372649.9158334863,1.1259439382022556
02467,2014,386701.1810617563,1.168399165576873
02467,2015,396394.02533552615,1.1976856320170433
02467,2016,398928.2070873203,1.2053425412514205
